link_id,major_type_en,subtype_id,resource_id,weight,required,notes
srl_plant_017_living_seed,Plant,plant_017,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_017_animated_root,Plant,plant_017,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_017_spore_sac,Plant,plant_017,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_017_fungal_mycelium,Plant,plant_017,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_017_slime_sample,Plant,plant_017,slime_sample,90,true,수중 분류
srl_plant_017_scale,Plant,plant_017,scale,83,false,수중 분류
srl_plant_017_blood_sample,Plant,plant_017,blood_sample,20,false,범용 보정 후보
srl_plant_017_hide,Plant,plant_017,hide,20,false,범용 보정 후보
srl_plant_017_claw,Plant,plant_017,claw,20,false,범용 보정 후보
srl_plant_018_living_seed,Plant,plant_018,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_018_animated_root,Plant,plant_018,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_018_spore_sac,Plant,plant_018,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_018_fungal_mycelium,Plant,plant_018,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_018_slime_sample,Plant,plant_018,slime_sample,90,true,수중 분류
srl_plant_018_scale,Plant,plant_018,scale,83,false,수중 분류
srl_plant_018_claw,Plant,plant_018,claw,90,true,굴파기/지하 분류
srl_plant_018_hide,Plant,plant_018,hide,83,false,굴파기/지하 분류
srl_plant_018_blood_sample,Plant,plant_018,blood_sample,20,false,범용 보정 후보
srl_undead_001_necrotic_bone,Undead,undead_001,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_001_grave_dust,Undead,undead_001,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_001_wraith_ectoplasm,Undead,undead_001,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_001_bone,Undead,undead_001,bone,50,false,Undead 대분류 기본 자원
srl_undead_001_skull,Undead,undead_001,skull,83,false,골격형 분류
srl_undead_001_bone_dust,Undead,undead_001,bone_dust,76,false,골격형 분류
srl_undead_001_spine_bone,Undead,undead_001,spine_bone,62,false,골격형 분류
srl_undead_001_blood_sample,Undead,undead_001,blood_sample,20,false,범용 보정 후보
srl_undead_001_hide,Undead,undead_001,hide,20,false,범용 보정 후보
srl_undead_001_claw,Undead,undead_001,claw,20,false,범용 보정 후보
srl_undead_002_necrotic_bone,Undead,undead_002,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_002_grave_dust,Undead,undead_002,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_002_wraith_ectoplasm,Undead,undead_002,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_002_bone,Undead,undead_002,bone,50,false,Undead 대분류 기본 자원
srl_undead_002_blackened_organ_piece,Undead,undead_002,blackened_organ_piece,83,false,시체형/부패형 분류
srl_undead_002_blood_sample,Undead,undead_002,blood_sample,69,false,시체형/부패형 분류
srl_undead_002_ichor_sample,Undead,undead_002,ichor_sample,62,false,시체형/부패형 분류
srl_undead_002_slime_sample,Undead,undead_002,slime_sample,90,true,수중 분류
srl_undead_002_scale,Undead,undead_002,scale,83,false,수중 분류
srl_undead_002_hide,Undead,undead_002,hide,20,false,범용 보정 후보
srl_undead_002_claw,Undead,undead_002,claw,20,false,범용 보정 후보
srl_undead_003_necrotic_bone,Undead,undead_003,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_003_grave_dust,Undead,undead_003,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_003_wraith_ectoplasm,Undead,undead_003,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_003_bone,Undead,undead_003,bone,50,false,Undead 대분류 기본 자원
srl_undead_003_blackened_organ_piece,Undead,undead_003,blackened_organ_piece,83,false,시체형/부패형 분류
srl_undead_003_blood_sample,Undead,undead_003,blood_sample,69,false,시체형/부패형 분류
srl_undead_003_ichor_sample,Undead,undead_003,ichor_sample,62,false,시체형/부패형 분류
srl_undead_003_venom_sac,Undead,undead_003,venom_sac,90,true,독성/질병 분류
srl_undead_003_liver,Undead,undead_003,liver,76,false,독성/질병 분류
srl_undead_003_hide,Undead,undead_003,hide,20,false,범용 보정 후보
srl_undead_003_claw,Undead,undead_003,claw,20,false,범용 보정 후보
srl_undead_004_necrotic_bone,Undead,undead_004,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_004_grave_dust,Undead,undead_004,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_004_wraith_ectoplasm,Undead,undead_004,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_004_bone,Undead,undead_004,bone,50,false,Undead 대분류 기본 자원
srl_undead_004_fog_condensate,Undead,undead_004,fog_condensate,76,false,영체/결박형 분류
srl_undead_004_blood_sample,Undead,undead_004,blood_sample,20,false,범용 보정 후보
srl_undead_004_hide,Undead,undead_004,hide,20,false,범용 보정 후보
srl_undead_004_claw,Undead,undead_004,claw,20,false,범용 보정 후보
srl_undead_005_necrotic_bone,Undead,undead_005,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_005_grave_dust,Undead,undead_005,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_005_wraith_ectoplasm,Undead,undead_005,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_005_bone,Undead,undead_005,bone,50,false,Undead 대분류 기본 자원
srl_undead_005_fog_condensate,Undead,undead_005,fog_condensate,76,false,영체/결박형 분류
srl_undead_005_blood_sample,Undead,undead_005,blood_sample,90,true,흡혈·생명력 흡수 분류
srl_undead_005_fang,Undead,undead_005,fang,83,false,흡혈·생명력 흡수 분류
srl_undead_005_ooze_core_sample,Undead,undead_005,ooze_core_sample,90,true,점액/산성 분류
srl_undead_005_acidic_slime,Undead,undead_005,acidic_slime,83,false,점액/산성 분류
srl_undead_005_slime_sample,Undead,undead_005,slime_sample,76,false,점액/산성 분류
srl_undead_005_acid_gland,Undead,undead_005,acid_gland,69,false,점액/산성 분류
srl_undead_005_hide,Undead,undead_005,hide,20,false,범용 보정 후보
srl_undead_005_claw,Undead,undead_005,claw,20,false,범용 보정 후보
srl_undead_006_necrotic_bone,Undead,undead_006,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_006_grave_dust,Undead,undead_006,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_006_wraith_ectoplasm,Undead,undead_006,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_006_bone,Undead,undead_006,bone,50,false,Undead 대분류 기본 자원
srl_undead_006_fog_condensate,Undead,undead_006,fog_condensate,76,false,영체/결박형 분류
srl_undead_006_psychic_tissue,Undead,undead_006,psychic_tissue,90,true,정신/환각 분류
srl_undead_006_brain,Undead,undead_006,brain,83,false,정신/환각 분류
srl_undead_006_blood_sample,Undead,undead_006,blood_sample,20,false,범용 보정 후보
srl_undead_006_hide,Undead,undead_006,hide,20,false,범용 보정 후보
srl_undead_006_claw,Undead,undead_006,claw,20,false,범용 보정 후보
srl_undead_007_necrotic_bone,Undead,undead_007,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_007_grave_dust,Undead,undead_007,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_007_wraith_ectoplasm,Undead,undead_007,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_007_bone,Undead,undead_007,bone,50,false,Undead 대분류 기본 자원
srl_undead_007_construct_gear,Undead,undead_007,construct_gear,90,true,구조체/장갑 분류
srl_undead_007_arcane_circuit,Undead,undead_007,arcane_circuit,83,false,구조체/장갑 분류
srl_undead_007_animated_armor_plate,Undead,undead_007,animated_armor_plate,76,false,구조체/장갑 분류
srl_undead_007_golem_core_chip,Undead,undead_007,golem_core_chip,69,false,구조체/장갑 분류
srl_undead_007_fiendish_blood,Undead,undead_007,fiendish_blood,90,true,악마체 분류
srl_undead_007_soul_ash,Undead,undead_007,soul_ash,83,false,악마체 분류
srl_undead_007_infernal_chain_link,Undead,undead_007,infernal_chain_link,76,false,악마체 분류
srl_undead_007_blood_sample,Undead,undead_007,blood_sample,20,false,범용 보정 후보
srl_undead_007_hide,Undead,undead_007,hide,20,false,범용 보정 후보
srl_undead_007_claw,Undead,undead_007,claw,20,false,범용 보정 후보
srl_undead_008_necrotic_bone,Undead,undead_008,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_008_grave_dust,Undead,undead_008,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_008_wraith_ectoplasm,Undead,undead_008,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_008_bone,Undead,undead_008,bone,50,false,Undead 대분류 기본 자원
srl_undead_008_blood_sample,Undead,undead_008,blood_sample,20,false,범용 보정 후보
srl_undead_008_hide,Undead,undead_008,hide,20,false,범용 보정 후보
srl_undead_008_claw,Undead,undead_008,claw,20,false,범용 보정 후보
srl_undead_009_necrotic_bone,Undead,undead_009,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_009_grave_dust,Undead,undead_009,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_009_wraith_ectoplasm,Undead,undead_009,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_009_bone,Undead,undead_009,bone,50,false,Undead 대분류 기본 자원
srl_undead_009_blood_sample,Undead,undead_009,blood_sample,90,true,흡혈·생명력 흡수 분류
srl_undead_009_fang,Undead,undead_009,fang,83,false,흡혈·생명력 흡수 분류
srl_undead_009_ooze_core_sample,Undead,undead_009,ooze_core_sample,90,true,점액/산성 분류
srl_undead_009_acidic_slime,Undead,undead_009,acidic_slime,83,false,점액/산성 분류
srl_undead_009_slime_sample,Undead,undead_009,slime_sample,76,false,점액/산성 분류
srl_undead_009_acid_gland,Undead,undead_009,acid_gland,69,false,점액/산성 분류
srl_undead_009_hide,Undead,undead_009,hide,20,false,범용 보정 후보
srl_undead_009_claw,Undead,undead_009,claw,20,false,범용 보정 후보
srl_undead_010_necrotic_bone,Undead,undead_010,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_010_grave_dust,Undead,undead_010,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_010_wraith_ectoplasm,Undead,undead_010,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_010_bone,Undead,undead_010,bone,50,false,Undead 대분류 기본 자원
srl_undead_010_elemental_ember,Undead,undead_010,elemental_ember,90,true,화염 분류
srl_undead_010_elemental_core,Undead,undead_010,elemental_core,83,false,화염 분류
srl_undead_010_blackened_hide_piece,Undead,undead_010,blackened_hide_piece,76,false,화염 분류
srl_undead_010_fiendish_blood,Undead,undead_010,fiendish_blood,90,true,악마체 분류
srl_undead_010_soul_ash,Undead,undead_010,soul_ash,83,false,악마체 분류
srl_undead_010_infernal_chain_link,Undead,undead_010,infernal_chain_link,76,false,악마체 분류
srl_undead_010_blood_sample,Undead,undead_010,blood_sample,20,false,범용 보정 후보
srl_undead_010_hide,Undead,undead_010,hide,20,false,범용 보정 후보
srl_undead_010_claw,Undead,undead_010,claw,20,false,범용 보정 후보
srl_undead_011_necrotic_bone,Undead,undead_011,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_011_grave_dust,Undead,undead_011,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_011_wraith_ectoplasm,Undead,undead_011,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_011_bone,Undead,undead_011,bone,50,false,Undead 대분류 기본 자원
srl_undead_011_blood_sample,Undead,undead_011,blood_sample,20,false,범용 보정 후보
srl_undead_011_hide,Undead,undead_011,hide,20,false,범용 보정 후보
srl_undead_011_claw,Undead,undead_011,claw,20,false,범용 보정 후보
srl_undead_012_necrotic_bone,Undead,undead_012,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_012_grave_dust,Undead,undead_012,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_012_wraith_ectoplasm,Undead,undead_012,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_012_bone,Undead,undead_012,bone,50,false,Undead 대분류 기본 자원
srl_undead_012_blood_sample,Undead,undead_012,blood_sample,20,false,범용 보정 후보
srl_undead_012_hide,Undead,undead_012,hide,20,false,범용 보정 후보
srl_undead_012_claw,Undead,undead_012,claw,20,false,범용 보정 후보
srl_undead_013_necrotic_bone,Undead,undead_013,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_013_grave_dust,Undead,undead_013,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_013_wraith_ectoplasm,Undead,undead_013,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_013_bone,Undead,undead_013,bone,50,false,Undead 대분류 기본 자원
srl_undead_013_fog_condensate,Undead,undead_013,fog_condensate,76,false,영체/결박형 분류
srl_undead_013_blood_sample,Undead,undead_013,blood_sample,20,false,범용 보정 후보
srl_undead_013_hide,Undead,undead_013,hide,20,false,범용 보정 후보
srl_undead_013_claw,Undead,undead_013,claw,20,false,범용 보정 후보
srl_undead_014_necrotic_bone,Undead,undead_014,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_014_grave_dust,Undead,undead_014,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_014_wraith_ectoplasm,Undead,undead_014,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_014_bone,Undead,undead_014,bone,50,false,Undead 대분류 기본 자원
srl_undead_014_blood_sample,Undead,undead_014,blood_sample,20,false,범용 보정 후보
srl_undead_014_hide,Undead,undead_014,hide,20,false,범용 보정 후보
srl_undead_014_claw,Undead,undead_014,claw,20,false,범용 보정 후보
srl_undead_015_necrotic_bone,Undead,undead_015,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_015_grave_dust,Undead,undead_015,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_015_wraith_ectoplasm,Undead,undead_015,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_015_bone,Undead,undead_015,bone,50,false,Undead 대분류 기본 자원
srl_undead_015_blood_sample,Undead,undead_015,blood_sample,20,false,범용 보정 후보
srl_undead_015_hide,Undead,undead_015,hide,20,false,범용 보정 후보
srl_undead_015_claw,Undead,undead_015,claw,20,false,범용 보정 후보
srl_undead_016_necrotic_bone,Undead,undead_016,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_016_grave_dust,Undead,undead_016,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_016_wraith_ectoplasm,Undead,undead_016,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_016_bone,Undead,undead_016,bone,50,false,Undead 대분류 기본 자원
srl_undead_016_fog_condensate,Undead,undead_016,fog_condensate,76,false,영체/결박형 분류
srl_undead_016_blood_sample,Undead,undead_016,blood_sample,20,false,범용 보정 후보
srl_undead_016_hide,Undead,undead_016,hide,20,false,범용 보정 후보
srl_undead_016_claw,Undead,undead_016,claw,20,false,범용 보정 후보
srl_undead_017_necrotic_bone,Undead,undead_017,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_017_grave_dust,Undead,undead_017,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_017_wraith_ectoplasm,Undead,undead_017,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_017_bone,Undead,undead_017,bone,50,false,Undead 대분류 기본 자원
srl_undead_017_blood_sample,Undead,undead_017,blood_sample,20,false,범용 보정 후보
srl_undead_017_hide,Undead,undead_017,hide,20,false,범용 보정 후보
srl_undead_017_claw,Undead,undead_017,claw,20,false,범용 보정 후보
srl_undead_018_necrotic_bone,Undead,undead_018,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_018_grave_dust,Undead,undead_018,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_018_wraith_ectoplasm,Undead,undead_018,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_018_bone,Undead,undead_018,bone,50,false,Undead 대분류 기본 자원
srl_undead_018_blood_sample,Undead,undead_018,blood_sample,90,true,흡혈·생명력 흡수 분류
srl_undead_018_fang,Undead,undead_018,fang,83,false,흡혈·생명력 흡수 분류
srl_undead_018_ooze_core_sample,Undead,undead_018,ooze_core_sample,90,true,점액/산성 분류
srl_undead_018_acidic_slime,Undead,undead_018,acidic_slime,83,false,점액/산성 분류
srl_undead_018_slime_sample,Undead,undead_018,slime_sample,76,false,점액/산성 분류
srl_undead_018_acid_gland,Undead,undead_018,acid_gland,69,false,점액/산성 분류
srl_undead_018_eye,Undead,undead_018,eye,90,true,시선/광선 분류
srl_undead_018_psychic_tissue,Undead,undead_018,psychic_tissue,76,false,시선/광선 분류
srl_undead_018_hide,Undead,undead_018,hide,20,false,범용 보정 후보
srl_undead_018_claw,Undead,undead_018,claw,20,false,범용 보정 후보
srl_undead_019_necrotic_bone,Undead,undead_019,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_019_grave_dust,Undead,undead_019,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_019_wraith_ectoplasm,Undead,undead_019,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_019_bone,Undead,undead_019,bone,50,false,Undead 대분류 기본 자원
srl_undead_019_blackened_organ_piece,Undead,undead_019,blackened_organ_piece,83,false,시체형/부패형 분류
srl_undead_019_blood_sample,Undead,undead_019,blood_sample,69,false,시체형/부패형 분류
srl_undead_019_ichor_sample,Undead,undead_019,ichor_sample,62,false,시체형/부패형 분류
srl_undead_019_venom_sac,Undead,undead_019,venom_sac,90,true,독성/질병 분류
srl_undead_019_liver,Undead,undead_019,liver,76,false,독성/질병 분류
srl_undead_019_hide,Undead,undead_019,hide,20,false,범용 보정 후보
srl_undead_019_claw,Undead,undead_019,claw,20,false,범용 보정 후보
srl_undead_020_necrotic_bone,Undead,undead_020,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_020_grave_dust,Undead,undead_020,grave_dust,60,false,Undead 대분류 기본 자원
srl_undead_020_wraith_ectoplasm,Undead,undead_020,wraith_ectoplasm,55,false,Undead 대분류 기본 자원
srl_undead_020_bone,Undead,undead_020,bone,50,false,Undead 대분류 기본 자원
srl_undead_020_blood_sample,Undead,undead_020,blood_sample,20,false,범용 보정 후보
srl_undead_020_hide,Undead,undead_020,hide,20,false,범용 보정 후보
srl_undead_020_claw,Undead,undead_020,claw,20,false,범용 보정 후보
srl_undead_021_necrotic_bone,Undead,undead_021,necrotic_bone,65,true,Undead 대분류 기본 자원
srl_undead_021_grave_dust,Undead,undead_021,grave_dust,60,false,Undead 대분류 기본 자원
